prize,category,year,status,title,author
Locus,Science Fiction Novel,2014,Nominee,Countdown City,Ben H. Winters
Locus,Science Fiction Novel,2014,Nominee,Neptune's Brood,Charles Stross
Locus,Science Fiction Novel,2014,Nominee,Shaman,Kim Stanley Robinson
Locus,Science Fiction Novel,2014,Nominee,Protector,C. J. Cherryh
Locus,Science Fiction Novel,2014,Nominee,The Last President,John Barnes
Locus,Science Fiction Novel,2014,Nominee,Evening's Empires,Paul J. McAuley
Locus,Science Fiction Novel,2014,Nominee,The Arrows of Time,Greg Egan
Locus,Science Fiction Novel,2014,Nominee,Proxima,Stephen Baxter
Locus,Science Fiction Novel,2014,Nominee,The Scrivener's Tale,Fiona McIntosh
Locus,Science Fiction Novel,2014,Nominee,The Best of All Possible Worlds,Karen Lord
Locus,Science Fiction Novel,2014,Nominee,Necessity's Child,Sharon Lee
Locus,Science Fiction Novel,2014,Nominee,Necessity's Child,Steve Miller
Locus,Science Fiction Novel,2014,Nominee,iD,Madeline Ashby
Locus,Science Fiction Novel,2014,Nominee,The Adjacent,Christopher Priest
Locus,Science Fiction Novel,2014,Nominee,Finches of Mars,Brian Aldiss
Locus,Science Fiction Novel,2014,Nominee,Jupiter War,Neal Asher
Locus,Science Fiction Novel,2014,Nominee,Trade Secret,Sharon Lee
Locus,Science Fiction Novel,2014,Nominee,Trade Secret,Steve Miller
Locus,Science Fiction Novel,2014,Nominee,Burning Paradise,Robert Charles Wilson
Locus,Science Fiction Novel,2014,Nominee,Lexicon,Max Barry
Locus,Science Fiction Novel,2014,Nominee,The Red: First Light,Linda Nagata
Locus,Science Fiction Novel,2013,Nominee,Blue Remembered Earth,Alastair Reynolds
Locus,Science Fiction Novel,2013,Nominee,2312,Kim Stanley Robinson
Locus,Science Fiction Novel,2013,Nominee,Caliban's War,Daniel Abraham
Locus,Science Fiction Novel,2013,Nominee,Caliban's War,James S. A. Corey
Locus,Science Fiction Novel,2013,Nominee,Caliban's War,Ty Franck
Locus,Science Fiction Novel,2013,Nominee,Captain Vorpatril's Alliance,Lois McMaster Bujold
Locus,Science Fiction Novel,2013,Nominee,The Fourth Wall,Walter Jon Williams
